DetectionTime,SensorID,trackingID,objectType,Latitude,Longitude,Speed,Heading
20241126122840.04,0102040204,9,1,37.24084020,126.77421190,100,28
20241126122840.07,0102030203,31,1,37.24080940,126.77419450,52,202
20241126122840.08,0102040204,9,1,37.24084670,126.77421500,73,25
20241126122840.09,0102030203,31,1,37.24081550,126.77419790,90,29
20241126122840.12,0102040204,9,1,37.24083980,126.77421250,69,199
20241126122840.15,0102030203,31,1,37.24081780,126.77419880,17,21
20241126122840.16,0102040204,9,1,37.24083530,126.77421070,48,201
20241126122840.19,0102030203,31,1,37.24081740,126.77419920,4,135
20241126122840.20,0102040204,9,1,37.24083300,126.77420980,24,201
20241126122840.22,0102030203,31,1,37.24081630,126.77419730,25,239
20241126122840.24,0102040204,9,1,37.24082670,126.77420660,69,206
20241126122840.25,0102030203,31,1,37.24080610,126.77419170,100,208
20241126122840.28,0102040204,9,1,37.24081900,126.77420150,81,213
20241126122840.29,0102030203,31,1,37.24079620,126.77418610,100,209
20241126122840.32,0102040204,9,1,37.24082510,126.77420470,68,27
20241126122840.32,0102030203,31,1,37.24080170,126.77418980,81,33
20241126122840.35,0102030203,31,1,37.24078960,126.77418350,100,207
20241126122840.36,0102040204,9,1,37.24082730,126.77420570,22,24
20241126122840.38,0102030203,31,1,37.24077820,126.77417700,100,209
20241126122840.40,0102040204,9,1,37.24082740,126.77420550,1,296
20241126122840.41,0102030203,31,1,37.24077270,126.77417370,76,210
20241126122840.44,0102040204,9,1,37.24082950,126.77420650,21,25
20241126122840.44,0102030203,31,1,37.24077940,126.77417860,97,36
20241126122840.47,0102030203,31,1,37.24078140,126.77417960,27,26
20241126122840.48,0102040204,9,1,37.24083130,126.77420820,22,43
20241126122840.50,0102030203,31,1,37.24078000,126.77417810,24,226
20241126122840.52,0102040204,9,1,37.24081930,126.77420080,100,211
20241126122840.54,0102030203,31,1,37.24078020,126.77417800,2,333
20241126122840.56,0102040204,9,1,37.24079920,126.77419040,100,207
20241126122840.57,0102030203,31,1,37.24079270,126.77418630,100,33
20241126122840.60,0102040204,9,1,37.24078750,126.77418430,100,207
20241126122840.62,0102030203,31,1,37.24079730,126.77418790,37,19
20241126122840.64,0102040204,9,1,37.24078030,126.77417960,85,213
20241126122840.66,0102030203,31,1,37.24079600,126.77418630,17,230
20241126122840.68,0102040204,9,1,37.24077630,126.77417790,42,203
20241126122840.69,0102030203,31,1,37.24079980,126.77418860,53,31
20241126122840.72,0102040204,9,1,37.24078010,126.77418000,41,28
20241126122840.72,0102030203,31,1,37.24080790,126.77419300,100,28
20241126122840.76,0102040204,9,1,37.24078570,126.77418320,62,29
20241126122840.76,0102030203,31,1,37.24080980,126.77419420,24,32
20241126122840.78,0102030203,31,1,37.24081720,126.77419930,100,34
20241126122840.79,0102040204,9,1,37.24079120,126.77418660,62,31
20241126122840.81,0102030203,31,1,37.24082140,126.77420160,59,28
20241126122840.84,0102040204,9,1,37.24079730,126.77418930,62,23
20241126122840.84,0102030203,31,1,37.24082140,126.77420160,0,0
20241126122840.87,0102030203,31,1,37.24081720,126.77419930,67,208
20241126122840.87,0102040204,9,1,37.24080500,126.77419370,91,29
20241126122840.91,0102030203,31,1,37.24081720,126.77419930,0,0
20241126122840.92,0102040204,9,1,37.24081690,126.77420050,100,29
20241126122840.94,0102030203,31,1,37.24081720,126.77419930,0,0
20241126122840.96,0102040204,9,1,37.24081910,126.77420130,23,19
20241126122840.97,0102030203,31,1,37.24081550,126.77419790,29,219
20241126122841.00,0102040204,9,1,37.24082300,126.77420370,42,31
20241126122841.00,0102030203,31,1,37.24081170,126.77419540,52,213
20241126122841.03,0102030203,31,1,37.24082040,126.77419950,100,25
20241126122841.04,0102040204,9,1,37.24082930,126.77420690,68,26
20241126122841.08,0102040204,9,1,37.24083110,126.77420840,21,39
20241126122841.09,0102030203,31,1,37.24082000,126.77419990,3,134
20241126122841.11,0102040204,9,1,37.24082120,126.77420230,100,211
20241126122841.13,0102030203,31,1,37.24081200,126.77419520,87,210
20241126122841.16,0102040204,9,1,37.24081930,126.77420080,21,218
20241126122841.16,0102030203,31,1,37.24081200,126.77419520,0,0
20241126122841.20,0102030203,31,1,37.24080210,126.77418950,100,209
20241126122841.20,0102040204,9,1,37.24082290,126.77420390,42,40
20241126122841.22,0102030203,31,1,37.24078670,126.77418060,100,210
20241126122841.24,0102040204,9,1,37.24082700,126.77420610,45,28
20241126122841.25,0102030203,31,1,37.24078380,126.77418020,37,187
20241126122841.28,0102040204,9,1,37.24082300,126.77420370,44,210
20241126122841.29,0102030203,31,1,37.24078120,126.77417970,30,190
20241126122841.31,0102030203,31,1,37.24077380,126.77417540,100,210
20241126122841.32,0102040204,9,1,37.24082500,126.77420490,22,30
20241126122841.34,0102030203,31,1,37.24076640,126.77417120,93,209
20241126122841.36,0102040204,9,1,37.24082940,126.77420670,46,22
20241126122841.37,0102030203,31,1,37.24076820,126.77417230,30,31
20241126122841.40,0102040204,9,1,37.24081920,126.77420110,100,208
20241126122841.40,0102030203,31,1,37.24077720,126.77417780,100,31
20241126122841.43,0102030203,31,1,37.24077740,126.77417770,2,333
20241126122841.44,0102040204,9,1,37.24079950,126.77419000,100,209
20241126122841.46,0102030203,31,1,37.24077980,126.77417830,34,14
20241126122841.48,0102040204,9,1,37.24078970,126.77418480,100,207
20241126122841.50,0102030203,31,1,37.24078530,126.77418170,72,31
20241126122841.52,0102040204,9,1,37.24077640,126.77417770,100,208
20241126122841.55,0102030203,31,1,37.24079110,126.77418500,46,29
20241126122841.56,0102040204,9,1,37.24076010,126.77416850,100,209
20241126122841.59,0102030203,31,1,37.24078830,126.77418190,35,227
20241126122841.60,0102040204,9,1,37.24075840,126.77416740,19,212
20241126122841.62,0102030203,31,1,37.24079020,126.77418300,28,30
20241126122841.64,0102040204,9,1,37.24077060,126.77417520,100,32
20241126122841.66,0102030203,31,1,37.24080570,126.77419200,100,30
20241126122841.68,0102040204,9,1,37.24077820,126.77417890,80,25
20241126122841.69,0102030203,31,1,37.24080380,126.77419080,27,212
20241126122841.72,0102030203,31,1,37.24080770,126.77419320,65,31
20241126122841.73,0102040204,9,1,37.24078400,126.77418180,52,26
20241126122841.75,0102030203,31,1,37.24080940,126.77419450,23,37
20241126122841.77,0102040204,9,1,37.24078990,126.77418460,67,25
20241126122841.78,0102030203,31,1,37.24081700,126.77419950,100,33
20241126122841.81,0102040204,9,1,37.24080120,126.77419140,100,31
20241126122841.81,0102030203,31,1,37.24082080,126.77420210,67,34
20241126122841.84,0102030203,31,1,37.24081330,126.77419690,100,214
20241126122841.85,0102040204,9,1,37.24080340,126.77419210,21,17
20241126122841.87,0102030203,31,1,37.24081940,126.77420040,94,29
20241126122841.89,0102040204,9,1,37.24080390,126.77419130,8,302
20241126122841.90,0102030203,31,1,37.24081740,126.77419920,27,210
20241126122841.93,0102030203,31,1,37.24081170,126.77419540,100,213
20241126122841.93,0102040204,9,1,37.24082300,126.77420370,100,32
20241126122841.96,0102030203,31,1,37.24082040,126.77419950,100,25
20241126122841.97,0102040204,9,1,37.24082940,126.77420670,66,25
20241126122842.01,0102040204,9,1,37.24082700,126.77420610,24,194
20241126122842.02,0102030203,31,1,37.24082380,126.77420250,30,41
20241126122842.05,0102040204,9,1,37.24082690,126.77420630,1,116
20241126122842.06,0102030203,31,1,37.24081570,126.77419780,83,210
20241126122842.09,0102040204,9,1,37.24083300,126.77420980,70,29
20241126122842.09,0102030203,31,1,37.24081170,126.77419540,53,210
20241126122842.12,0102030203,31,1,37.24081070,126.77419620,15,141
20241126122842.13,0102040204,9,1,37.24083270,126.77421030,5,120
20241126122842.15,0102030203,31,1,37.24078980,126.77418330,100,211
20241126122842.17,0102040204,9,1,37.24082080,126.77420290,100,211
20241126122842.19,0102030203,31,1,37.24077780,126.77417730,100,206
20241126122842.21,0102040204,9,1,37.24082880,126.77420760,91,30
20241126122842.22,0102030203,31,1,37.24077380,126.77417540,52,205
20241126122842.25,0102030203,31,1,37.24076800,126.77417240,86,207
20241126122842.25,0102040204,9,1,37.24083890,126.77421380,100,31
20241126122842.28,0102030203,31,1,37.24076290,126.77416900,72,213
20241126122842.29,0102040204,9,1,37.24083520,126.77421090,46,218
20241126122842.31,0102030203,31,1,37.24076110,126.77416790,30,211
20241126122842.33,0102040204,9,1,37.24081490,126.77419930,100,209
20241126122842.33,0102030203,31,1,37.24076440,126.77417020,56,34
20241126122842.37,0102040204,9,1,37.24080680,126.77419510,86,207
20241126122842.37,0102030203,31,1,37.24077210,126.77417410,89,26
20241126122842.39,0102030203,31,1,37.24077740,126.77417770,100,34
20241126122842.40,0102040204,9,1,37.24080110,126.77419160,66,211
20241126122842.43,0102030203,31,1,37.24078120,126.77417970,45,27
20241126122842.45,0102040204,9,1,37.24078550,126.77418340,100,207
20241126122842.49,0102040204,9,1,37.24076020,126.77416830,100,210
20241126122842.49,0102030203,31,1,37.24078400,126.77418010,19,8
20241126122842.53,0102040204,9,1,37.24076200,126.77416930,19,29
20241126122842.53,0102030203,31,1,37.24078400,126.77418010,0,0
20241126122842.56,0102040204,9,1,37.24077410,126.77417740,100,33
20241126122842.57,0102030203,31,1,37.24078730,126.77418270,42,38
20241126122842.59,0102030203,31,1,37.24079130,126.77418480,63,27
20241126122842.61,0102040204,9,1,37.24077430,126.77417720,2,314
20241126122842.63,0102030203,31,1,37.24079500,126.77418710,43,31
20241126122842.65,0102040204,9,1,37.24077990,126.77418020,61,28
20241126122842.65,0102030203,31,1,37.24079880,126.77418940,69,31
20241126122842.68,0102030203,31,1,37.24080670,126.77419400,100,30
20241126122842.68,0102040204,9,1,37.24079490,126.77418890,100,30
20241126122842.71,0102030203,31,1,37.24081310,126.77419710,96,25
20241126122842.72,0102040204,9,1,37.24080110,126.77419160,65,23
20241126122842.74,0102030203,31,1,37.24081330,126.77419690,3,315
20241126122842.77,0102040204,9,1,37.24078790,126.77418370,100,210
20241126122842.77,0102030203,31,1,37.24081940,126.77420040,100,29
20241126122842.80,0102040204,9,1,37.24078990,126.77418460,22,24
20241126122842.80,0102030203,31,1,37.24082360,126.77420260,50,27
20241126122842.83,0102030203,31,1,37.24082600,126.77420350,38,20
20241126122842.85,0102040204,9,1,37.24080120,126.77419140,100,31
20241126122842.87,0102030203,31,1,37.24082660,126.77420300,8,320
20241126122842.88,0102040204,9,1,37.24080120,126.77419140,0,0
20241126122842.90,0102030203,31,1,37.24082860,126.77420430,28,33
20241126122842.92,0102040204,9,1,37.24080690,126.77419490,64,31
20241126122842.95,0102030203,31,1,37.24082880,126.77420410,1,315
20241126122842.96,0102040204,9,1,37.24081870,126.77420190,100,30
20241126122842.99,0102030203,31,1,37.24082700,126.77420270,20,217
20241126122843.00,0102040204,9,1,37.24083470,126.77421150,100,30
20241126122843.03,0102030203,31,1,37.24082020,126.77419970,85,203
20241126122843.05,0102040204,9,1,37.24083100,126.77420860,42,218
20241126122843.06,0102030203,31,1,37.24081780,126.77419880,32,200
20241126122843.08,0102040204,9,1,37.24082540,126.77420430,70,217
20241126122843.09,0102030203,31,1,37.24079790,126.77418750,100,209
20241126122843.12,0102030203,31,1,37.24079600,126.77418630,36,212
20241126122843.12,0102040204,9,1,37.24083570,126.77421000,100,28
20241126122843.15,0102030203,31,1,37.24078770,126.77418240,100,205
20241126122843.16,0102040204,9,1,37.24084220,126.77421320,68,26
20241126122843.18,0102030203,31,1,37.24077630,126.77417590,100,209
20241126122843.20,0102040204,9,1,37.24083390,126.77420840,93,210
20241126122843.21,0102030203,31,1,37.24076890,126.77417160,100,210
20241126122843.24,0102030203,31,1,37.24076910,126.77417150,3,333
20241126122843.24,0102040204,9,1,37.24082740,126.77420550,69,204
20241126122843.27,0102030203,31,1,37.24077610,126.77417610,100,33
20241126122843.28,0102040204,9,1,37.24082530,126.77420450,22,205
20241126122843.30,0102030203,31,1,37.24078020,126.77417800,53,24
20241126122843.32,0102040204,9,1,37.24080910,126.77419570,100,208
20241126122843.34,0102030203,31,1,37.24077850,126.77417670,21,217
20241126122843.36,0102040204,9,1,37.24078430,126.77418120,100,210
20241126122843.37,0102030203,31,1,37.24078420,126.77417990,71,29
20241126122843.40,0102030203,31,1,37.24078380,126.77418020,7,143
20241126122843.40,0102040204,9,1,37.24076790,126.77417160,100,210
20241126122843.44,0102040204,9,1,37.24076950,126.77417290,19,39
20241126122843.45,0102030203,31,1,37.24078400,126.77418010,1,333
20241126122843.48,0102040204,9,1,37.24077280,126.77417550,39,38
20241126122843.49,0102030203,31,1,37.24078550,126.77418150,16,43
20241126122843.52,0102040204,9,1,37.24077310,126.77417510,4,306
20241126122843.53,0102030203,31,1,37.24078730,126.77418270,25,33
20241126122843.56,0102030203,31,1,37.24078900,126.77418400,27,37
20241126122843.56,0102040204,9,1,37.24077480,126.77417640,20,37
20241126122843.59,0102030203,31,1,37.24079500,126.77418710,82,27
20241126122843.60,0102040204,9,1,37.24079340,126.77418710,100,29
20241126122843.62,0102030203,31,1,37.24079500,126.77418710,0,0
20241126122843.64,0102040204,9,1,37.24079530,126.77418830,21,32
20241126122843.65,0102030203,31,1,37.24081270,126.77419740,100,30
20241126122843.68,0102030203,31,1,37.24081310,126.77419710,5,323
20241126122843.68,0102040204,9,1,37.24078080,126.77417880,100,213
20241126122843.71,0102030203,31,1,37.24081310,126.77419710,0,0
20241126122843.72,0102040204,9,1,37.24077900,126.77417770,19,211
20241126122843.74,0102030203,31,1,37.24082340,126.77420280,100,28
20241126122843.76,0102040204,9,1,37.24079540,126.77418810,100,32
20241126122843.76,0102030203,31,1,37.24082840,126.77420440,74,17
20241126122843.80,0102030203,31,1,37.24082460,126.77420180,48,214
20241126122843.80,0102040204,9,1,37.24080110,126.77419160,62,31
20241126122843.83,0102030203,31,1,37.24082700,126.77420270,32,20
20241126122843.84,0102040204,9,1,37.24080290,126.77419300,21,37
20241126122843.86,0102030203,31,1,37.24081890,126.77419800,100,210
20241126122843.88,0102040204,9,1,37.24082260,126.77420430,100,29
20241126122843.91,0102030203,31,1,37.24081890,126.77419800,0,0
20241126122843.92,0102040204,9,1,37.24083690,126.77421250,100,29
20241126122843.96,0102030203,31,1,37.24081890,126.77419800,0,0
20241126122843.96,0102040204,9,1,37.24084140,126.77421440,48,22
20241126122844.00,0102040204,9,1,37.24083570,126.77421000,67,217
20241126122844.03,0102030203,31,1,37.24078130,126.77417700,100,209
20241126122844.04,0102040204,9,1,37.24084630,126.77421570,100,28
20241126122844.05,0102030203,31,1,37.24078260,126.77417860,29,50
20241126122844.08,0102040204,9,1,37.24085060,126.77421800,46,28
20241126122844.08,0102030203,31,1,37.24078380,126.77418020,22,53
20241126122844.12,0102030203,31,1,37.24077820,126.77417700,70,209
20241126122844.12,0102040204,9,1,37.24083980,126.77421250,100,206
20241126122844.14,0102030203,31,1,37.24077580,126.77417640,40,194
20241126122844.16,0102040204,9,1,37.24082160,126.77420160,100,210
20241126122844.18,0102030203,31,1,37.24077600,126.77417620,3,314
20241126122844.20,0102040204,9,1,37.24082300,126.77420370,21,56
20241126122844.20,0102030203,31,1,37.24077890,126.77417640,42,3
20241126122844.23,0102030203,31,1,37.24077710,126.77417530,29,211
20241126122844.24,0102040204,9,1,37.24081090,126.77419710,100,208
20241126122844.26,0102030203,31,1,37.24077690,126.77417540,2,153
20241126122844.28,0102040204,9,1,37.24081090,126.77419710,0,0
20241126122844.30,0102030203,31,1,37.24077690,126.77417540,0,0
20241126122844.32,0102040204,9,1,37.24078450,126.77418100,100,211
20241126122844.33,0102030203,31,1,37.24078400,126.77418010,100,33
20241126122844.36,0102040204,9,1,37.24078460,126.77418080,2,296
20241126122844.38,0102030203,31,1,37.24078160,126.77417940,18,196
20241126122844.40,0102040204,9,1,37.24078460,126.77418080,0,0
20241126122844.43,0102030203,31,1,37.24078240,126.77417880,8,323
20241126122844.44,0102040204,9,1,37.24078070,126.77417900,40,204
20241126122844.46,0102030203,31,1,37.24078200,126.77417910,5,143
20241126122844.48,0102040204,9,1,37.24078430,126.77418120,40,31
20241126122844.49,0102030203,31,1,37.24078730,126.77418270,71,34
20241126122844.52,0102030203,31,1,37.24079290,126.77418610,87,31
20241126122844.53,0102040204,9,1,37.24079520,126.77418850,100,33
20241126122844.55,0102030203,31,1,37.24080490,126.77419260,100,28
20241126122844.56,0102040204,9,1,37.24079690,126.77418990,21,39
20241126122844.58,0102030203,31,1,37.24081310,126.77419710,100,28
20241126122844.60,0102040204,9,1,37.24078950,126.77418530,80,211
20241126122844.62,0102030203,31,1,37.24081110,126.77419590,28,210
20241126122844.63,0102030203,31,1,37.24081980,126.77420000,100,25
20241126122844.64,0102040204,9,1,37.24079150,126.77418620,21,24
20241126122844.67,0102030203,31,1,37.24082560,126.77420390,77,33
20241126122844.68,0102040204,9,1,37.24079330,126.77418730,20,31
20241126122844.70,0102030203,31,1,37.24082620,126.77420340,9,320
20241126122844.72,0102040204,9,1,37.24079360,126.77418690,4,306
20241126122844.73,0102030203,31,1,37.24082640,126.77420320,3,315
20241126122844.76,0102030203,31,1,37.24082800,126.77420480,28,45
20241126122844.76,0102040204,9,1,37.24079360,126.77418690,0,0
20241126122844.80,0102030203,31,1,37.24082800,126.77420480,0,0
20241126122844.81,0102040204,9,1,37.24081300,126.77419810,100,29
20241126122844.85,0102040204,9,1,37.24082910,126.77420720,100,29
20241126122844.86,0102030203,31,1,37.24081350,126.77419670,96,209
20241126122844.89,0102040204,9,1,37.24083330,126.77420940,45,27
20241126122844.90,0102030203,31,1,37.24080920,126.77419470,50,204
20241126122844.92,0102030203,31,1,37.24080920,126.77419470,0,0
20241126122844.93,0102040204,9,1,37.24083990,126.77421230,69,23
20241126122844.96,0102030203,31,1,37.24079900,126.77418930,100,207
20241126122844.97,0102040204,9,1,37.24084400,126.77421480,46,31
20241126122844.98,0102030203,31,1,37.24080050,126.77419080,34,45
20241126122845.01,0102040204,9,1,37.24084370,126.77421530,4,120
20241126122845.01,0102030203,31,1,37.24080030,126.77419090,2,153
20241126122845.04,0102030203,31,1,37.24079460,126.77418740,86,211
20241126122845.05,0102040204,9,1,37.24082910,126.77420720,100,209
20241126122845.07,0102030203,31,1,37.24078750,126.77418250,100,214
20241126122845.09,0102040204,9,1,37.24082470,126.77420530,43,203
20241126122845.10,0102030203,31,1,37.24078750,126.77418250,0,0
20241126122845.13,0102040204,9,1,37.24081830,126.77420250,70,203
20241126122845.14,0102030203,31,1,37.24078720,126.77418280,4,134
20241126122845.17,0102040204,9,1,37.24081230,126.77419910,66,209
20241126122845.17,0102030203,31,1,37.24078720,126.77418280,0,0
20241126122845.20,0102030203,31,1,37.24078360,126.77418040,57,213
20241126122845.21,0102040204,9,1,37.24079870,126.77419120,100,210
20241126122845.23,0102030203,31,1,37.24079290,126.77418610,100,31
20241126122845.25,0102040204,9,1,37.24079870,126.77419120,0,0
20241126122845.26,0102030203,31,1,37.24079290,126.77418610,0,0
20241126122845.29,0102040204,9,1,37.24079520,126.77418850,39,217
20241126122845.31,0102030203,31,1,37.24079290,126.77418610,0,0
20241126122845.33,0102040204,9,1,37.24079340,126.77418710,20,217
20241126122845.36,0102030203,31,1,37.24078100,126.77417990,100,207
20241126122845.37,0102040204,9,1,37.24078620,126.77418240,79,213
20241126122845.39,0102030203,31,1,37.24079270,126.77418630,100,28
20241126122845.41,0102040204,9,1,37.24078630,126.77418220,1,296
20241126122845.43,0102030203,31,1,37.24079270,126.77418630,0,0
20241126122845.45,0102040204,9,1,37.24079170,126.77418580,62,33
20241126122845.45,0102030203,31,1,37.24080110,126.77419030,100,25
20241126122845.48,0102030203,31,1,37.24081460,126.77419860,100,31
20241126122845.49,0102040204,9,1,37.24079170,126.77418580,0,0
20241126122845.51,0102030203,31,1,37.24082470,126.77420450,100,30
20241126122845.53,0102040204,9,1,37.24078950,126.77418530,22,192
20241126122845.55,0102030203,31,1,37.24082540,126.77420400,10,324
20241126122845.57,0102040204,9,1,37.24078960,126.77418510,1,296
20241126122845.57,0102030203,31,1,37.24083180,126.77420740,100,27
20241126122845.60,0102030203,31,1,37.24084000,126.77421240,100,31
20241126122845.61,0102040204,9,1,37.24079150,126.77418620,21,30
20241126122845.64,0102030203,31,1,37.24084000,126.77421240,0,0
20241126122845.65,0102040204,9,1,37.24079720,126.77418950,62,30
20241126122845.66,0102030203,31,1,37.24083200,126.77420720,100,213
20241126122845.69,0102040204,9,1,37.24079920,126.77419040,21,24
20241126122845.69,0102030203,31,1,37.24084020,126.77421220,100,31
20241126122845.73,0102030203,31,1,37.24083120,126.77420790,100,205
20241126122845.73,0102040204,9,1,37.24081880,126.77420170,100,29
20241126122845.77,0102040204,9,1,37.24083690,126.77421250,100,30
20241126122845.78,0102030203,31,1,37.24082510,126.77420420,50,211
20241126122845.81,0102040204,9,1,37.24084950,126.77421970,100,29
20241126122845.83,0102030203,31,1,37.24082540,126.77420400,3,326
20241126122845.85,0102040204,9,1,37.24085190,126.77422060,25,20
20241126122845.86,0102030203,31,1,37.24083480,126.77421070,100,35
20241126122845.89,0102040204,9,1,37.24085380,126.77422210,22,38
20241126122845.89,0102030203,31,1,37.24083480,126.77421070,0,0
20241126122845.92,0102030203,31,1,37.24083480,126.77421070,0,0
20241126122845.93,0102040204,9,1,37.24085170,126.77422080,22,211
20241126122845.95,0102030203,31,1,37.24083650,126.77420940,26,322
20241126122845.97,0102040204,9,1,37.24084770,126.77421800,45,214
20241126122845.98,0102030203,31,1,37.24083100,126.77420520,81,217
20241126122846.01,0102030203,31,1,37.24082360,126.77419980,100,216
20241126122846.01,0102040204,9,1,37.24083730,126.77421190,100,210
20241126122846.04,0102030203,31,1,37.24082360,126.77419980,0,0
20241126122846.05,0102040204,9,1,37.24083920,126.77421340,21,38
20241126122846.07,0102030203,31,1,37.24083710,126.77420890,100,33
20241126122846.09,0102040204,9,1,37.24083700,126.77421230,23,206
20241126122846.10,0102030203,31,1,37.24083710,126.77420890,0,0
20241126122846.13,0102030203,31,1,37.24081710,126.77419660,100,211
20241126122846.13,0102040204,9,1,37.24083700,126.77421230,0,0
20241126122846.16,0102030203,31,1,37.24081710,126.77419660,0,0
20241126122846.17,0102040204,9,1,37.24083700,126.77421230,0,0
20241126122846.20,0102030203,31,1,37.24081020,126.77419390,91,201
20241126122846.25,0102030203,31,1,37.24080230,126.77418930,65,210
20241126122846.25,0102040204,9,1,37.24081690,126.77420050,100,210
20241126122846.29,0102040204,9,1,37.24081690,126.77420050,0,0
20241126122846.29,0102030203,31,1,37.24080590,126.77419180,36,34
20241126122846.33,0102030203,31,1,37.24081660,126.77419980,100,36
20241126122846.33,0102040204,9,1,37.24081080,126.77419730,65,207
20241126122846.35,0102030203,31,1,37.24081660,126.77419980,0,0
20241126122846.37,0102040204,9,1,37.24080670,126.77419530,46,206
20241126122846.39,0102030203,31,1,37.24083430,126.77420830,100,25
20241126122846.41,0102040204,9,1,37.24080640,126.77419570,4,126
20241126122846.42,0102030203,31,1,37.24083430,126.77420830,0,0
20241126122846.45,0102030203,31,1,37.24083430,126.77420830,0,0
20241126122846.45,0102040204,9,1,37.24080640,126.77419570,0,0
20241126122846.48,0102030203,31,1,37.24085000,126.77421610,100,26
20241126122846.49,0102040204,9,1,37.24079470,126.77418930,100,208
20241126122846.50,0102030203,31,1,37.24085860,126.77422110,100,30
20241126122846.53,0102040204,9,1,37.24079470,126.77418930,0,0
20241126122846.54,0102030203,31,1,37.24086940,126.77422770,100,31
20241126122846.57,0102030203,31,1,37.24085910,126.77422080,100,213
20241126122846.57,0102040204,9,1,37.24081390,126.77420090,100,31
20241126122846.60,0102030203,31,1,37.24085440,126.77421850,70,206
20241126122846.61,0102040204,9,1,37.24081390,126.77420090,0,0
20241126122846.63,0102030203,31,1,37.24086490,126.77422520,100,32
20241126122846.65,0102040204,9,1,37.24084470,126.77421820,100,29
20241126122846.66,0102030203,31,1,37.24086490,126.77422520,0,0
20241126122846.69,0102040204,9,1,37.24084470,126.77421820,0,0
20241126122846.72,0102030203,31,1,37.24085230,126.77421730,98,212
20241126122846.73,0102040204,9,1,37.24086380,126.77422950,100,30
20241126122846.76,0102030203,31,1,37.24085570,126.77422050,41,43
20241126122846.77,0102040204,9,1,37.24086380,126.77422950,0,0
20241126122846.79,0102030203,31,1,37.24086460,126.77422540,100,28
20241126122846.81,0102040204,9,1,37.24086380,126.77422950,0,0
20241126122846.82,0102030203,31,1,37.24086080,126.77422240,56,218
20241126122846.86,0102030203,31,1,37.24086980,126.77422740,100,29
20241126122846.88,0102030203,31,1,37.24087200,126.77422870,37,30
20241126122846.92,0102030203,31,1,37.24085670,126.77421970,100,210
20241126122846.93,0102040204,9,1,37.24084940,126.77421990,53,213
20241126122846.95,0102030203,31,1,37.24084620,126.77421330,100,211
20241126122846.97,0102040204,9,1,37.24085510,126.77422470,69,40
20241126122846.98,0102030203,31,1,37.24084620,126.77421330,0,0
20241126122847.00,0102030203,31,1,37.24085100,126.77421830,100,46
20241126122847.01,0102040204,9,1,37.24086580,126.77423100,100,30
20241126122847.04,0102030203,31,1,37.24083860,126.77421060,100,211
20241126122847.05,0102040204,9,1,37.24086580,126.77423100,0,0
20241126122847.06,0102030203,31,1,37.24083860,126.77421060,0,0
20241126122847.09,0102040204,9,1,37.24085750,126.77422550,94,213
20241126122847.10,0102030203,31,1,37.24083430,126.77420830,53,208
20241126122847.13,0102030203,31,1,37.24083980,126.77421260,95,38
20241126122847.13,0102040204,9,1,37.24086400,126.77422920,72,29
20241126122847.17,0102040204,9,1,37.24086830,126.77423190,47,32
20241126122847.18,0102030203,31,1,37.24083980,126.77421260,0,0
20241126122847.21,0102040204,9,1,37.24085340,126.77422270,100,211
20241126122847.23,0102030203,31,1,37.24083380,126.77420860,62,213
20241126122847.25,0102040204,9,1,37.24084070,126.77421550,100,209
20241126122847.26,0102030203,31,1,37.24084430,126.77421480,100,30
20241126122847.29,0102030203,31,1,37.24084850,126.77421730,60,30
20241126122847.29,0102040204,9,1,37.24084070,126.77421550,0,0
20241126122847.33,0102030203,31,1,37.24085570,126.77422050,77,23
20241126122847.33,0102040204,9,1,37.24084070,126.77421550,0,0
20241126122847.35,0102030203,31,1,37.24087530,126.77423220,100,30
20241126122847.38,0102030203,31,1,37.24087970,126.77423490,63,31
20241126122847.41,0102030203,31,1,37.24088260,126.77423570,40,15
20241126122847.44,0102030203,31,1,37.24088680,126.77423860,67,34
20241126122847.47,0102030203,31,1,37.24088680,126.77423860,0,0
20241126122847.50,0102030203,31,1,37.24088910,126.77424000,29,31
20241126122847.53,0102030203,31,1,37.24087790,126.77423320,100,211
20241126122847.56,0102030203,31,1,37.24088460,126.77423730,100,31
20241126122847.60,0102030203,31,1,37.24088460,126.77423730,0,0
20241126122847.65,0102030203,31,1,37.24088390,126.77423780,5,144
20241126122847.69,0102030203,31,1,37.24088480,126.77423710,10,322
20241126122847.73,0102030203,31,1,37.24088590,126.77423930,24,63
20241126122847.76,0102030203,31,1,37.24089070,126.77424190,73,28
20241126122847.80,0102030203,31,1,37.24089220,126.77424380,21,51
20241126122847.82,0102030203,31,1,37.24088840,126.77424050,83,220
20241126122847.85,0102030203,31,1,37.24088440,126.77423740,61,217
20241126122847.88,0102030203,31,1,37.24087260,126.77423120,100,207
20241126122847.91,0102030203,31,1,37.24087020,126.77423000,34,206
20241126122847.94,0102030203,31,1,37.24086790,126.77422890,33,205
20241126122847.97,0102030203,31,1,37.24086310,126.77422660,68,205
20241126122848.01,0102030203,31,1,37.24085440,126.77422150,88,210
20241126122848.04,0102030203,31,1,37.24085710,126.77422230,47,16
20241126122848.07,0102030203,31,1,37.24086400,126.77422590,87,27
20241126122848.10,0102030203,31,1,37.24086610,126.77422720,29,31
20241126122848.15,0102040204,9,1,37.24085650,126.77422700,9,36
20241126122848.15,0102030203,31,1,37.24086630,126.77422700,2,315
